				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
波斯貓	禮堂	阿拉丁	地毯	0.336	0.324	0.251	0.346	0.169	0.218	0.199
舒服	波斯貓	豪華	地毯	0.334	0.295	0.324	0.298	0.129	0.234	0.219
舒服	阿拉伯	豪華	地毯	0.331	0.295	0.327	0.298	0.139	0.234	0.215
舒服	毛球	客廳	地毯	0.328	0.295	0.287	0.397	0.227	0.236	0.187
波斯貓	阿拉丁	豪華	地毯	0.327	0.324	0.346	0.298	0.218	0.219	0.204
紅色	舒服	毛球	地毯	0.31	0.261	0.295	0.287	0.091	0.216	0.227
波斯	紅色	毛球	地毯	0.309	0.388	0.261	0.287	0.209	0.202	0.216
吸塵器	紅色	毛球	地毯	0.304	0.38	0.261	0.287	0.187	0.222	0.216
波斯	紅色	毛	地毯	0.3	0.388	0.261	0.308	0.209	0.223	0.224
貓咪	禮堂	阿拉丁	地毯	0.297	0.275	0.251	0.346	0.178	0.197	0.199
波斯貓	保暖	豪華	地毯	0.295	0.324	0.283	0.298	0.201	0.219	0.19
保暖	貓咪	禮堂	地毯	0.286	0.283	0.275	0.251	0.25	0.095	0.178
舒適	毛球	婚禮	地毯	0.268	0.258	0.287	0.324	0.21	0.237	0.154
紅色	毛球	阿拉伯	地毯	0.268	0.261	0.287	0.327	0.216	0.227	0.165
紅色	阿拉伯	毛	地毯	0.259	0.261	0.327	0.308	0.227	0.224	0.186
舒服	毛球	豪華	地毯	0.249	0.295	0.287	0.298	0.227	0.234	0.169
